case,file,file_name,function,parent,lineno,endline,complexity,radon_grade,radon_grade_num,n_pycefr_constructs,n_pycefr_classes,max_level_num,max_level,mean_level_num,level_counts,top_classes,case_type
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Zip_Bruter/zipbruter.py,zipbruter.py,ZipBruter,,20,74,3,A,1,54,17,5,C1,1.8518518518518519,"{""A2"": 28, ""A1"": 18, ""B1"": 7, ""C1"": 1}","{""Simple Atributte"": 25, ""Simple Assignment"": 5, ""Function with Simple argument"": 5, ""Simple For Loop"": 4, ""'range' call function"": 2, ""With"": 2, ""Simple Tuple"": 1, ""Files --> 'open' call function"": 1, ""Print"": 1, ""'pass' statement"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Zip_Bruter/zipbruter.py,zipbruter.py,main,,58,68,3,A,1,13,4,2,A2,1.7692307692307692,"{""A2"": 10, ""A1"": 3}","{""Simple Atributte"": 9, ""Simple For Loop"": 2, ""'range' call function"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Zip_Bruter/zipbruter.py,zipbruter.py,start_workers,,53,56,2,A,1,5,4,2,A2,1.6,"{""A2"": 3, ""A1"": 2}","{""Simple Atributte"": 2, ""'range' call function"": 1, ""Simple For Loop"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Zip_Bruter/zipbruter.py,zipbruter.py,read_wordlist,,70,74,2,A,1,8,6,5,C1,2.25,"{""A2"": 4, ""A1"": 2, ""B1"": 1, ""C1"": 1}","{""Simple Atributte"": 3, ""Files --> 'open' call function"": 1, ""Simple For Loop"": 1, ""With"": 1, ""Function with Simple argument"": 1, ""Generator Function (yield)"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Zip_Bruter/zipbruter.py,zipbruter.py,__init__,,24,31,1,A,1,9,3,2,A2,1.4444444444444444,"{""A1"": 5, ""A2"": 4}","{""Simple Atributte"": 4, ""Simple Assignment"": 4, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Download_images_from_website/scrap-img.py,scrap-img.py,download_img,,30,45,4,A,1,20,13,3,B1,1.75,"{""A1"": 9, ""A2"": 7, ""B1"": 4}","{""Simple Atributte"": 5, ""Simple Assignment"": 4, ""Simple List"": 1, ""Files --> 'open' call function"": 1, ""Files --> 'write' call function"": 1, ""'pass' statement"": 1, ""Simple If statements"": 1, ""Simple For Loop"": 1, ""'break' statement"": 1, ""Exception --> try/except"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Download_images_from_website/scrap-img.py,scrap-img.py,get_url,,15,21,1,A,1,9,5,2,A2,1.4444444444444444,"{""A1"": 5, ""A2"": 4}","{""Simple Atributte"": 4, ""Simple Assignment"": 2, ""Print"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Download_images_from_website/scrap-img.py,scrap-img.py,get_img_links,,24,27,1,A,1,5,4,2,A2,1.2,"{""A1"": 4, ""A2"": 1}","{""Simple Assignment"": 2, ""Simple Atributte"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speaking_Dictionary/SpeakingDictionary.py,SpeakingDictionary.py,Speak,,8,17,2,A,1,11,5,3,B1,1.7272727272727273,"{""A2"": 6, ""A1"": 4, ""B1"": 1}","{""Simple Atributte"": 6, ""Simple Assignment"": 2, ""Subscript"": 1, ""Function with Simple argument"": 1, ""Simple Class "": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Speaking_Dictionary/SpeakingDictionary.py,SpeakingDictionary.py,SpeakWord,,9,17,1,A,1,10,4,2,A2,1.6,"{""A2"": 6, ""A1"": 4}","{""Simple Atributte"": 6, ""Simple Assignment"": 2, ""Subscript"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Captcha_Genrator/Captcha_Genrator.py,Captcha_Genrator.py,verify,,22,29,2,A,1,6,4,2,A2,1.5,"{""A2"": 3, ""A1"": 3}","{""Simple Atributte"": 3, ""Simple Assignment"": 1, ""Simple If statements"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Captcha_Genrator/Captcha_Genrator.py,Captcha_Genrator.py,refresh,,31,39,2,A,1,10,5,4,B2,1.8,"{""A2"": 5, ""A1"": 4, ""B2"": 1}","{""Simple Atributte"": 4, ""Simple Assignment"": 3, ""Files --> 'write' call function"": 1, ""'assert' exception"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Easy_cartoonify/easy_cartoonify.py,easy_cartoonify.py,find_the_image,,9,18,4,A,1,16,11,2,A2,1.3125,"{""A1"": 11, ""A2"": 5}","{""Simple Atributte"": 4, ""Subscript"": 2, ""Simple Assignment"": 2, ""Simple List"": 1, ""Simple Tuple"": 1, ""Print"": 1, ""Simple If statements"": 1, ""For Loop with Tuple as name"": 1, ""Simple For Loop"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Image_watermark/watermark.py,watermark.py,watermark_photo,,4,29,2,A,1,36,7,2,A2,1.3333333333333333,"{""A1"": 24, ""A2"": 12}","{""Simple Atributte"": 12, ""Simple Assignment"": 10, ""Subscript"": 6, ""Simple Tuple"": 4, ""Print"": 2, ""Simple If statements"": 1, ""Function with Simple argument"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Time_to_load_website/time_to_load_website.py,time_to_load_website.py,get_load_time,,5,26,3,A,1,14,8,2,A2,1.3571428571428572,"{""A1"": 9, ""A2"": 5}","{""Simple Atributte"": 4, ""Simple Assignment"": 4, ""Files --> 'read' call function"": 1, ""Boolean Operation"": 1, ""Assigment with sum (total = total + 1)"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Billing_system/biling_system.py,biling_system.py,bill_area,,288,345,27,D,4,255,6,2,A2,1.6470588235294117,"{""A2"": 165, ""A1"": 90}","{""Simple Atributte"": 165, ""Formatted Value"": 40, ""Joined String"": 24, ""Simple If statements"": 23, ""Boolean Operation"": 2, ""Function with Simple argument"": 1}",Radon alto / PyCEFR bajo; Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Billing_system/biling_system.py,biling_system.py,Bill_App,,7,420,6,B,2,838,15,3,B1,1.6372315035799523,"{""A2"": 532, ""A1"": 305, ""B1"": 1}","{""Simple Atributte"": 529, ""Simple Assignment"": 117, ""Simple Tuple"": 52, ""Formatted Value"": 45, ""Joined String"": 31, ""Simple If statements"": 28, ""Assigment with sum (total = total + 1)"": 18, ""Function with Simple argument"": 8, ""Files --> 'open' call function"": 2, ""Boolean Operation"": 2}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Billing_system/biling_system.py,biling_system.py,find_bill,,360,371,5,A,1,22,9,2,A2,1.5,"{""A1"": 11, ""A2"": 11}","{""Simple Atributte"": 10, ""Simple Assignment"": 3, ""Simple If statements"": 2, ""Simple For Loop"": 2, ""Formatted Value"": 1, ""Joined String"": 1, ""Files --> 'open' call function"": 1, ""Subscript"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Billing_system/biling_system.py,biling_system.py,save_bill,,348,357,2,A,1,22,9,2,A2,1.6363636363636365,"{""A2"": 14, ""A1"": 8}","{""Simple Atributte"": 12, ""Simple Assignment"": 3, ""Formatted Value"": 1, ""Joined String"": 1, ""Files --> 'open' call function"": 1, ""Files --> 'write' call function"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Billing_system/biling_system.py,biling_system.py,clear_data,,374,414,2,A,1,65,4,2,A2,1.9384615384615385,"{""A2"": 61, ""A1"": 4}","{""Simple Atributte"": 61, ""Simple Assignment"": 2, ""Simple If statements"": 1, ""Function with Simple argument"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Billing_system/biling_system.py,biling_system.py,exit_app,,417,420,2,A,1,6,4,2,A2,1.5,"{""A2"": 3, ""A1"": 3}","{""Simple Atributte"": 3, ""Simple Assignment"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Billing_system/biling_system.py,biling_system.py,__init__,,8,235,1,A,1,306,4,2,A2,1.4967320261437909,"{""A1"": 154, ""A2"": 152}","{""Simple Atributte"": 152, ""Simple Assignment"": 101, ""Simple Tuple"": 52, ""Function with Simple argument"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Billing_system/biling_system.py,biling_system.py,total,,238,275,1,A,1,132,4,2,A2,1.803030303030303,"{""A2"": 106, ""A1"": 26}","{""Simple Atributte"": 106, ""Assigment with sum (total = total + 1)"": 18, ""Simple Assignment"": 7, ""Function with Simple argument"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Billing_system/biling_system.py,biling_system.py,welcome_bill,,278,285,1,A,1,29,4,2,A2,1.6896551724137931,"{""A2"": 20, ""A1"": 9}","{""Simple Atributte"": 20, ""Joined String"": 5, ""Formatted Value"": 3, ""Function with Simple argument"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Space_bullet_shooter_game/space_bullet_shooter.py,space_bullet_shooter.py,is_collision,,109,116,2,A,1,8,5,2,A2,1.375,"{""A1"": 5, ""A2"": 3}","{""Simple Atributte"": 3, ""Return"": 2, ""Simple Assignment"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Space_bullet_shooter_game/space_bullet_shooter.py,space_bullet_shooter.py,player,,53,54,1,A,1,3,3,2,A2,1.3333333333333333,"{""A1"": 2, ""A2"": 1}","{""Simple Tuple"": 1, ""Simple Atributte"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Space_bullet_shooter_game/space_bullet_shooter.py,space_bullet_shooter.py,enemy,,95,96,1,A,1,4,4,2,A2,1.25,"{""A1"": 3, ""A2"": 1}","{""Simple Tuple"": 1, ""Simple Atributte"": 1, ""Subscript"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Space_bullet_shooter_game/space_bullet_shooter.py,space_bullet_shooter.py,fire_bullet,,101,104,1,A,1,4,4,2,A2,1.25,"{""A1"": 3, ""A2"": 1}","{""Simple Tuple"": 1, ""Simple Atributte"": 1, ""Simple Assignment"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Space_bullet_shooter_game/space_bullet_shooter.py,space_bullet_shooter.py,showscore,,125,127,1,A,1,6,4,2,A2,1.3333333333333333,"{""A1"": 4, ""A2"": 2}","{""Simple Tuple"": 2, ""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Space_bullet_shooter_game/space_bullet_shooter.py,space_bullet_shooter.py,game_over,,133,136,1,A,1,6,4,2,A2,1.3333333333333333,"{""A1"": 4, ""A2"": 2}","{""Simple Tuple"": 2, ""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Space_bullet_shooter_game/space_bullet_shooter.py,space_bullet_shooter.py,final_score,,140,142,1,A,1,6,4,2,A2,1.3333333333333333,"{""A1"": 4, ""A2"": 2}","{""Simple Tuple"": 2, ""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Space_bullet_shooter_game/space_bullet_shooter.py,space_bullet_shooter.py,author_name,,148,151,1,A,1,6,4,2,A2,1.3333333333333333,"{""A1"": 4, ""A2"": 2}","{""Simple Tuple"": 2, ""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/cli_proxy_tester/proxytest.py,proxytest.py,add_proxies_to_file,,12,40,5,A,1,40,10,2,A2,1.35,"{""A1"": 26, ""A2"": 14}","{""Simple Atributte"": 14, ""Subscript"": 11, ""Simple Assignment"": 4, ""Simple If statements"": 3, ""Simple List"": 2, ""Annotated Assignment"": 2, ""Simple Tuple"": 1, ""Unary Operation"": 1, ""Simple For Loop"": 1, ""Function with Simple argument"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/cli_proxy_tester/proxytest.py,proxytest.py,test_proxy,,43,75,5,A,1,38,13,3,B1,1.3157894736842106,"{""A1"": 28, ""A2"": 8, ""B1"": 2}","{""Formatted Value"": 7, ""Simple Assignment"": 7, ""Simple Atributte"": 6, ""Joined String"": 5, ""Simple Dictionary"": 2, ""Annotated Assignment"": 2, ""Simple If statements"": 2, ""Except Handler"": 2, ""Subscript"": 1, ""Exception --> try/try/except"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/cli_proxy_tester/proxytest.py,proxytest.py,test_csv_file,,86,103,3,A,1,16,9,3,B1,1.5,"{""A1"": 9, ""A2"": 6, ""B1"": 1}","{""Simple Atributte"": 5, ""Annotated Assignment"": 3, ""Subscript"": 2, ""Simple List"": 1, ""Simple Tuple"": 1, ""'raise' exception"": 1, ""Simple If statements"": 1, ""For Loop with Tuple as name"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/cli_proxy_tester/proxytest.py,proxytest.py,add_from_text_file,,106,119,3,A,1,9,6,3,B1,1.5555555555555556,"{""A1"": 5, ""A2"": 3, ""B1"": 1}","{""Simple Atributte"": 3, ""Annotated Assignment"": 2, ""'raise' exception"": 1, ""Simple If statements"": 1, ""Simple For Loop"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/cli_proxy_tester/proxytest.py,proxytest.py,test_single_proxy,,78,83,1,A,1,6,6,2,A2,1.1666666666666667,"{""A1"": 5, ""A2"": 1}","{""Simple List"": 1, ""Simple Tuple"": 1, ""Simple Atributte"": 1, ""Simple Assignment"": 1, ""Annotated Assignment"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/cli_proxy_tester/cli.py,cli.py,validate_proxy,,10,20,2,A,1,9,7,3,B1,1.5555555555555556,"{""A1"": 5, ""A2"": 3, ""B1"": 1}","{""Simple Atributte"": 3, ""Unary Operation"": 1, ""Simple Assignment"": 1, ""'raise' exception"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/cli_proxy_tester/cli.py,cli.py,cli,,24,25,1,A,1,2,2,3,B1,2.0,"{""B1"": 1, ""A1"": 1}","{""'pass' statement"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/cli_proxy_tester/cli.py,cli.py,single,,33,34,1,A,1,1,1,1,A1,1.0,"{""A1"": 1}","{""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/cli_proxy_tester/cli.py,cli.py,csv_file,,41,42,1,A,1,1,1,1,A1,1.0,"{""A1"": 1}","{""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/cli_proxy_tester/cli.py,cli.py,add_from_txt_file,,50,51,1,A,1,1,1,1,A1,1.0,"{""A1"": 1}","{""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/telegram_bot/main.py,main.py,coin,,32,43,2,A,1,129,20,5,C1,1.565891472868217,"{""A2"": 65, ""A1"": 61, ""B1"": 2, ""C1"": 1}","{""Simple Atributte"": 56, ""Simple Assignment"": 33, ""Subscript"": 9, ""Simple Tuple"": 5, ""Simple Dictionary"": 5, ""Simple List"": 3, ""Formatted Value"": 2, ""Print"": 2, ""Import"": 2, ""Alias"": 2}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/telegram_bot/main.py,main.py,error_callback,,15,16,1,A,1,15,7,2,A2,1.4,"{""A1"": 9, ""A2"": 6}","{""Simple Atributte"": 5, ""Print"": 3, ""Simple Tuple"": 2, ""Simple Assignment"": 2, ""Import"": 1, ""Alias"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/telegram_bot/main.py,main.py,start,,19,29,1,A,1,124,15,6,C2,1.5483870967741935,"{""A1"": 62, ""A2"": 60, ""C2"": 1, ""B2"": 1}","{""Simple Atributte"": 56, ""Simple Assignment"": 32, ""Subscript"": 8, ""Return"": 5, ""Simple If statements"": 4, ""Function with Simple argument"": 4, ""Print"": 3, ""Simple Dictionary"": 3, ""Unary Operation"": 2, ""Slice"": 2}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/telegram_bot/main.py,main.py,main,,46,69,1,A,1,247,27,4,B2,1.5668016194331984,"{""A1"": 120, ""A2"": 116, ""B1"": 9, ""B2"": 2}","{""Simple Atributte"": 98, ""Simple Assignment"": 42, ""Subscript"": 31, ""Print"": 8, ""Simple Dictionary"": 7, ""Simple Tuple"": 6, ""Unary Operation"": 5, ""Simple If statements"": 5, ""Files --> 'write' call function"": 5, ""If statements expression (else)"": 5}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/EasyVideoPlayer/EasyVideoPlayer.py,EasyVideoPlayer.py,PlayVideo,,40,57,6,B,2,26,11,3,B1,1.5384615384615385,"{""A1"": 15, ""A2"": 8, ""B1"": 3}","{""Simple Atributte"": 7, ""Simple Assignment"": 5, ""Simple Tuple"": 3, ""Simple If statements"": 3, ""'break' statement"": 2, ""Files --> 'read' call function"": 1, ""Print"": 1, ""Unary Operation"": 1, ""Boolean Operation"": 1, ""While with Else Loop"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/EasyVideoPlayer/EasyVideoPlayer.py,EasyVideoPlayer.py,find_the_video,,15,24,4,A,1,15,11,2,A2,1.3333333333333333,"{""A1"": 10, ""A2"": 5}","{""Simple Atributte"": 4, ""Simple Assignment"": 2, ""Simple List"": 1, ""Simple Tuple"": 1, ""Print"": 1, ""Subscript"": 1, ""Simple If statements"": 1, ""For Loop with Tuple as name"": 1, ""Simple For Loop"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/download GeeksForGeeks articles/downloader.py,downloader.py,get_driver,,12,32,1,A,1,16,7,3,B1,1.75,"{""A2"": 8, ""A1"": 6, ""B1"": 2}","{""Simple Atributte"": 6, ""Simple Assignment"": 4, ""Simple Dictionary"": 2, ""1 Dictionary List"": 1, ""1 List Dictionary"": 1, ""Function"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/download GeeksForGeeks articles/downloader.py,downloader.py,download_article,,35,41,1,A,1,5,3,2,A2,1.6,"{""A2"": 3, ""A1"": 2}","{""Simple Atributte"": 3, ""Simple Assignment"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Currency_converter/cc.py,cc.py,function1,,196,211,3,A,1,22,9,4,B2,1.3181818181818181,"{""A1"": 17, ""A2"": 4, ""B2"": 1}","{""Simple Assignment"": 6, ""Formatted Value"": 4, ""Simple Atributte"": 4, ""Subscript"": 2, ""Simple If statements"": 2, ""Simple Tuple"": 1, ""Joined String"": 1, ""Print"": 1, ""Recursive Functions"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Split_File/split_files.py,split_files.py,Split_Files,,6,50,5,A,1,77,12,3,B1,1.5714285714285714,"{""A2"": 42, ""A1"": 34, ""B1"": 1}","{""Simple Atributte"": 39, ""Simple Assignment"": 12, ""Formatted Value"": 9, ""Simple If statements"": 5, ""Joined String"": 3, ""Simplified incremental Assignment with increase amount"": 2, ""Function with Simple argument"": 2, ""'range' call function"": 1, ""Unary Operation"": 1, ""Subscript"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Split_File/split_files.py,split_files.py,split_data,,28,50,5,A,1,52,11,2,A2,1.5192307692307692,"{""A2"": 27, ""A1"": 25}","{""Simple Atributte"": 24, ""Formatted Value"": 9, ""Simple Assignment"": 6, ""Joined String"": 3, ""Simple If statements"": 3, ""Simplified incremental Assignment with increase amount"": 2, ""'range' call function"": 1, ""Unary Operation"": 1, ""Subscript"": 1, ""Simple For Loop"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Split_File/split_files.py,split_files.py,__init__,,10,26,3,A,1,24,4,2,A2,1.625,"{""A2"": 15, ""A1"": 9}","{""Simple Atributte"": 15, ""Simple Assignment"": 6, ""Simple If statements"": 2, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Check_website_connectivity/check_connectivity.py,check_connectivity.py,main,,9,21,4,A,1,21,9,3,B1,1.6666666666666667,"{""A1"": 10, ""A2"": 8, ""B1"": 3}","{""Simple Atributte"": 6, ""Simple Assignment"": 4, ""Files --> 'open' call function"": 2, ""Subscript"": 2, ""Simple For Loop"": 2, ""With"": 2, ""Simple List"": 1, ""If statements expression (else)"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Duplicate files remover/duplicatefileremover.py,duplicatefileremover.py,hashFile,,7,17,2,A,1,16,8,3,B1,1.75,"{""A2"": 8, ""A1"": 6, ""B1"": 2}","{""Simple Atributte"": 5, ""Simple Assignment"": 4, ""Files --> 'read' call function"": 2, ""Files --> 'open' call function"": 1, ""While with Else Loop"": 1, ""With"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_a_simple_stopwatch/stopwatch.py,stopwatch.py,Reset,,54,63,2,A,1,10,5,1,A1,1.0,"{""A1"": 10}","{""Simple Assignment"": 4, ""Subscript"": 3, ""Unary Operation"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_a_simple_stopwatch/stopwatch.py,stopwatch.py,counter_label,,7,31,1,A,1,14,7,2,A2,1.2857142857142858,"{""A1"": 10, ""A2"": 4}","{""Simple Assignment"": 5, ""Simple Atributte"": 3, ""Simple If statements"": 2, ""Subscript"": 1, ""Simplified incremental Assignment with increase amount"": 1, ""Function with Simple argument"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_a_simple_stopwatch/stopwatch.py,stopwatch.py,count,counter_label,8,28,3,A,1,13,6,2,A2,1.3076923076923077,"{""A1"": 9, ""A2"": 4}","{""Simple Assignment"": 5, ""Simple Atributte"": 3, ""Simple If statements"": 2, ""Subscript"": 1, ""Simplified incremental Assignment with increase amount"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_a_simple_stopwatch/stopwatch.py,stopwatch.py,Start,,35,41,1,A,1,8,3,1,A1,1.0,"{""A1"": 8}","{""Simple Assignment"": 4, ""Subscript"": 3, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_a_simple_stopwatch/stopwatch.py,stopwatch.py,Stop,,45,50,1,A,1,8,3,1,A1,1.0,"{""A1"": 8}","{""Simple Assignment"": 4, ""Subscript"": 3, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Tic_tac_toe/tic_tac_toe.py,tic_tac_toe.py,check_win,,18,21,3,A,1,10,7,2,A2,1.1,"{""A1"": 9, ""A2"": 1}","{""Subscript"": 3, ""Set"": 2, ""Simple Tuple"": 1, ""Simple If statements"": 1, ""For Loop with Tuple as name"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Web_page_summation/app.py,app.py,main,,93,138,9,B,2,52,9,3,B1,1.6538461538461537,"{""A2"": 26, ""A1"": 22, ""B1"": 4}","{""Simple Atributte"": 25, ""Print"": 6, ""Simple Assignment"": 6, ""Simple If statements"": 4, ""Return"": 4, ""If statements expression (else)"": 2, ""Exception --> try/except"": 2, ""Except Handler"": 2, ""Function with Simple argument with Default argument"": 1}",Sin patrón destacado
